Column1.1	Column1.2	Column1.3	Column2	Column3	Column4	Column5	Column6
KC843488	Acinetobacter harbinensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Acinetobacter	c			 c"
MK990276	Acinetobacter lanii	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Acinetobacter	c			 c"
MK226441	Acinetobacter wanghuae	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Acinetobacter	c			 c"
KC494698	Acinetobacter equi	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Acinetobacter	c			 c"
JQ608323	Acinetobacter indicus	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Acinetobacter	c			 c"
APPY01000064	Acinetobacter towneri	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Acinetobacter	c			 c"
KP278590	Acinetobacter variabilis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Acinetobacter	c			 c"
BAGY01000082	Acinetobacter radioresistens	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Acinetobacter	c			 c"
JQ771141	Acinetobacter boissieri	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Acinetobacter	c			 c"
MN701873	Acinetobacter rathckeae	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Acinetobacter	c			 c"
MN709041	Acinetobacter baretiae	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Acinetobacter	c			 c"
JQ771132	Acinetobacter nectaris	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Acinetobacter	c			 c"
MN701878	Acinetobacter pollinis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Acinetobacter	c			 c"
JX402203	Acinetobacter apis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Acinetobacter	c			 c"
AF543466	Alkanindiges hongkongensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Alkanindiges	c			 c"
AF513979	Alkanindiges illinoisensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Alkanindiges	c	type sp.		 c"
GU731671	Paraperlucidibaca baekdonensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Perlucidibacaceae	"Paraperlucidibaca	c	type sp.		 c"
JX994294	Paraperlucidibaca wandonensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Perlucidibacaceae	"Paraperlucidibaca	c			 c"
KU984676	Perlucidibaca aquatica	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Perlucidibacaceae	"Perlucidibaca	c			 c"
DQ664237	Perlucidibaca piscinae	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Perlucidibacaceae	"Perlucidibaca	c	type sp.		 c"
MF682432	Amnimonas aquatica	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Aminomonas	c	type sp.		 c"
KJ721800	Permianibacter aggregans	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	"Permianibacter	c	type sp.		"
MT498687	Permianibacter fluminis	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	"Permianibacter	c			"
JX458449	Cavicella subterranea	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Cavicella	c	type sp.		 c"
KF891388	Fluviicoccus keumensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Fluviicoccus	c	type sp.		 c"
HE582776	Agitococcus lubricus	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Agitococcus	c	type sp.		 c"
KY077152	Aquirhabdus parva	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Aquirhabdus	c	type sp.		 c"
AY639871	Psychrobacter cibarius	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AJ609555	Psychrobacter urativorans	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AJ312213	Psychrobacter glacincola	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
U39399	Psychrobacter immobilis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c	type sp.		 c"
AY660685	Psychrobacter cryohalolentis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AB094794	Psychrobacter okhotskensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
FJ748508	Psychrobacter glaciei	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AJ430827	Psychrobacter fozii	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AY444822	Psychrobacter arcticus	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AJ609556	Psychrobacter frigidicola	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AJ430828	Psychrobacter luti	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
U46144	Psychrobacter phenylpyruvicus	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
HE654007	Psychrobacter adeliensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AB453700	Psychrobacter piscatorii	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AJ313425	Psychrobacter nivimaris	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AJ272303	Psychrobacter proteolyticus	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AY722804	Psychrobacter aquimaris	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AY722805	Psychrobacter namhaensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AJ584833	Psychrobacter aquaticus	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AJ584832	Psychrobacter vallis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AJ309941	Psychrobacter marincola	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AJ309940	Psychrobacter submarinus	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AJ539104	Psychrobacter salsus	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AJ609272	Psychrobacter maritimus	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AY513645	Psychrobacter alimentarius	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AB681982	Psychrobacter pacificensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
KT444699	Psychrobacter pocilloporae	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AB910522	Psychrobacter oceani	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
EU939718	Psychrobacter aestuarii	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AY842259	Psychrobacter celer	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AB438958	Psychrobacter fulvigenes	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AJ421528	Psychrobacter faecalis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
HQ698579	Psychrobacter pulmonis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AJ609273	Psychrobacter arenosus	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
MH065724	Psychrobacter pygoscelis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
HM212668	Psychrobacter sanguinis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
FM165580	Psychrobacter lutiphocae	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
KY292376	Psychrobacter pasteurii	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
KM486054	Psychrobacter ciconiae	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
KY292375	Psychrobacter piechaudii	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AF441201	Psychrobacter jeotgali	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Psychrobacter	c			 c"
AF005188	Moraxella cuniculi	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Moraxella	c			 c"
AM884564	Moraxella pluranimalium	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Moraxella	c			 c"
FM872292	Moraxella porci	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Moraxella	c			 c"
AJ269511	Moraxella canis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Moraxella	c			 c"
AB087260	Moraxella oblonga	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Moraxella	c			 c"
AF005187	Moraxella caviae	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Moraxella	c			 c"
HF558370	Neisseria flava	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	"Neisseria	c			"
AF005182	Moraxella bovis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Moraxella	c			 c"
DQ153089	Moraxella bovoculi	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Moraxella	c			 c"
AF005186	Moraxella ovis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Moraxella	c			 c"
AF005160	Moraxella lacunata	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Moraxella	c	type sp.		 c"
AF005184	Moraxella equi	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Moraxella	c			 c"
DQ156148	Moraxella caprae	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Moraxella	c			 c"
AF005185	Moraxella catarrhalis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Moraxella	c			 c"
JN175343	Moraxella nonliquefaciens	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Moraxella	c			 c"
HF558363	Moraxella lincolnii	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Moraxella	c			 c"
AJ550856	Enhydrobacter aerosaccus	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Enhydrobacter	c	type sp.		 c"
AJ247232	Moraxella osloensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Moraxella	c			 c"
SADG01000000	Leucothrix sargassi	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	"Leucothrix	c			"
HM161851	Moraxella atlantae	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Moraxella	c			 c"
KC688888	Faucicola mancuniensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Faucicola	c	type sp.		 c"
ARBT01000034	Moraxella boevrei	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Moraxella	c			 c"
EF154515	Solimonas flava	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Solimonas	c			"
AJ555478	Solimonas variicoloris	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Solimonas	c			"
EF067861	Solimonas soli	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Solimonas	c	type sp.		"
MT130397	Solimonas marina	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Solimonas	c			"
KF112046	Solimonas terrae	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Solimonas	c			"
EU303271	Solimonas aquatica	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Solimonas	c			"
MF682434	Solimonas fluminis	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Solimonas	c			"
HQ875491	Sinimarinibacterium flocculans	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Sinimarinibacterium	c	type sp.		"
MF156859	Stenotrophobium rhamnosiphilum	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Stenotrophobium	c	type sp.		"
MG649968	Stagnimonas aquatica	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Stagnimonas	c	type sp.		"
FJ176554	Polycyclovorans algicola	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Polycyclovorans	c	type sp.		"
JN415769	Fontimonas thermophila	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Fontimonas	c	type sp.		"
JQ710441	Nevskia persephonica	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Nevskia	c			"
KY363640	Nevskia lacus	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Nevskia	c			"
ATVI01000001	Nevskia ramosa	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Nevskia	c	type sp.		"
GQ845011	Nevskia terrae	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Nevskia	c			"
EF178286	Nevskia soli	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Nevskia	c			"
AJ313020	Alkanibacter difficilis	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Alkanibacter	c	type sp.		"
JQ710440	Nevskia aquatilis	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Nevskia	c			"
EU313812	Hydrocarboniphaga daqingensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Hydrocarboniphaga	c			"
AY363245	Hydrocarboniphaga effusa	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Hydrocarboniphaga	c	type sp.		"
AB257720	Panacagrimonas perspica	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Nevskiaceae	"Panacagrimonas	c	type sp.		"
AB174845	Steroidobacter agaridevorans	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	"Steroidobacter	c			"
AB174844	Steroidobacter agariperforans	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	"Steroidobacter	c			"
MK311353	Steroidobacter soli	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	"Steroidobacter	c			"
MW287244	Steroidobacter gossypii	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	"Steroidobacter	c			"
AB548216	Povalibacter uvarum	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	"Povalibacter	c	type sp.		"
EF605262	Steroidobacter denitrificans	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	"Steroidobacter	c	type sp.		"
JX412366	Acidibacter ferrireducens	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Gammaproteobacteria_incertae_sedis	"Acidibacter	c	type sp.		"
CP012373	Beggiatoa leptomitoformis	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Beggiatoaceae	"Beggiatoa	c			"
AHMA01000017	Beggiatoa alba	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Beggiatoaceae	"Beggiatoa	c	type sp.		"
KP056307	Thioflexithrix psekupsensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Beggiatoaceae	"Thioflexithrix	c	type sp.		"
AF129012	Thiomargarita namibiensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	"Thiomargarita	c	type sp.		"
LC030205	Sulfuricaulis limicola	Bacteria	Pseudomonadota	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	"Sulfuricaulis	c	type sp.		"
LC062790	Sulfurifustis variabilis	Bacteria	Pseudomonadota	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	"Sulfurifustis	c	type sp.		"
AF387301	Acidiferrobacter thiooxydans	Bacteria	Pseudomonadota	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	"Acidiferrobacter	c	type sp.		"
AY359282	Aquicella lusitana	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Coxiellaceae	"Aquicella	c	type sp.		"
AY359283	Aquicella siphonis	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Coxiellaceae	"Aquicella	c			"
GQ857549	Rickettsiella massiliensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Coxiellaceae	"Rickettsiella	c			"
HM208383	Coxiella burnetii	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Coxiellaceae	"Coxiella	c	type sp.		"
LC377575	Ignatzschineria cameli	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Gammaproteobacteria_incertae_sedis	"Ignatzschineria	c			"
EU008088	Ignatzschineria indica	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Gammaproteobacteria_incertae_sedis	"Ignatzschineria	c			"
EU008089	Ignatzschineria ureiclastica	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Gammaproteobacteria_incertae_sedis	"Ignatzschineria	c			"
AJ252143	Ignatzschineria larvae	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Gammaproteobacteria_incertae_sedis	"Ignatzschineria	c	type sp.		"
JN873914	Wohlfahrtiimonas larvae	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Gammaproteobacteria_incertae_sedis	"Wohlfahrtiimonas	c			"
KT988034	Wohlfahrtiimonas populi	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Gammaproteobacteria_incertae_sedis	"Wohlfahrtiimonas	c			"
AM397063	Wohlfahrtiimonas chitiniclastica	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Gammaproteobacteria_incertae_sedis	"Wohlfahrtiimonas	c	type sp.		"
U58020	Guyparkeria halophila	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Thioalkalibacteraceae	"Guyparkeria	c	type sp.		"
M90662	Guyparkeria hydrothermalis	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Thioalkalibacteraceae	"Guyparkeria	c			"
EU124668	Thioalkalibacter halophilus	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Thioalkalibacteraceae	"Thioalkalibacter	c	type sp.		"
AF170419	Halothiobacillus kellyi	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	"Halothiobacillus	c			"
JF416645	Halothiobacillus neapolitanus	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	"Halothiobacillus	c	type sp.		"
M35015	Suttonella indologenes	Bacteria	Pseudomonadota	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	"Suttonella	c	type sp.		"
AJ717394	Suttonella ornithocola	Bacteria	Pseudomonadota	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	"Suttonella	c			"
JN175347	Dichelobacter nodosus	Bacteria	Pseudomonadota	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	"Dichelobacter	c	type sp.		"
ACKY01000036	Cardiobacterium hominis	Bacteria	Pseudomonadota	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	"Cardiobacterium	c	type sp.		"
AF506987	Cardiobacterium valvarum	Bacteria	Pseudomonadota	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	"Cardiobacterium	c			"
MN412635	Ostreibacterium oceani	Bacteria	Pseudomonadota	Gammaproteobacteria	Cardiobacteriales	Ostreibacteriaceae	"Ostreibacterium	c	type sp.		"
AB304258	Thiofaba tepidiphila	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	"Thiofaba	c	type sp.		"
AB118236	Thiovirga sulfuroxydans	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	"Thiovirga	c	type sp.		"
AB021417	Delftia acidovorans	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	"Delftia	c	type sp.		"
KP300804	Delftia deserti	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	"Delftia	c			"
EU888308	Delftia lacustris	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	"Delftia	c			"
AB075017	Delftia tsuruhatensis	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	"Delftia	c			"
KY075818	Delftia rhizosphaerae	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	"Delftia	c			"
GU721027	Delftia litopenaei	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	"Delftia	c			"
KC352658	Diaphorobacter aerolatus	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	"Diaphorobacter	c			"
CP021455	Comamonas serinivorans	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	"Comamonas	c			"
EF015884	Comamonas composti	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	"Comamonas	c			"
EU346912	Brachymonas chironomi	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	"Brachymonas	c			"
D14320	Brachymonas denitrificans	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	"Brachymonas	c	type sp.		"
AB089485	Lampropedia hyalina	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	"Lampropedia	c	type sp.		"
MK733277	Lampropedia aestuarii	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	"Lampropedia	c			"
